1136,1328
430,1173
462,1581
709,1085
38,391
207,278
321,548
884,1790
1288,1825
840,1025
538,682
1210,1698
522,1174
751,1446
456,1704
628,1649
244,1663
226,298
716,908
1699,1864
53,1527
499,1270
82,1133
294,1210
999,1832
200,534
1914,1956
1496,1854
335,1252
1078,1774
4,855
700,1065
996,1548
658,1167
381,859
1122,1545
1432,1790
1084,1219
611,1270
171,1512
805,1778
19,1940
665,717
1085,1866
643,1552
356,899
615,1797
1593,1933
823,1253
594,1503
818,1737
1602,1951
1242,1490
169,442
628,1461
765,1753
20,1599
11,495
416,1999
1123,1755
273,1015
752,1893
570,1651
87,1935
658,1124
191,1530
570,1029
1352,1524
488,1818
1559,1687
1545,1903
344,1848
95,935
263,569
1239,1285
903,1670
773,1391
1746,1793
1241,1957
35,358
1655,1719
205,1866
528,1272
1195,1248
586,1893
323,623
197,816
1079,1352
833,1230
677,1575
429,1582
568,1329
449,944
736,1991
220,1057
1652,1698
1070,1318
1052,1167
483,1869
495,640
1257,1499
213,1991
170,399
602,1525
422,933
504,1532
127,1972
298,1917
164,540
804,832
1629,1728
1520,1794
1179,1648
1231,1270
278,1854
914,1835
985,1821
540,591
645,1515
655,1108
815,948
250,1481
783,1212
1516,1556
1169,1531
566,1470
937,1078
1231,1418
941,1976
570,1699
33,462
1093,1669
1328,1720
244,1527
636,1986
1270,1439
907,1637
891,1429
172,990
802,1075
126,1468
1157,1901
59,1613
15,1726
981,1684
1181,1984
150,505
675,1928
174,1755
269,1949
1400,1489
460,1106
988,1866
838,1371
294,442
447,1119
386,416
91,1253
454,558
340,1424
909,1779
744,1347
130,344
339,625
1872,1938
432,1040
471,579
332,1484
176,386
137,1708
1042,1169
152,339
484,1266
690,1836
264,811
211,1509
1017,1520
1176,1758
400,1131
191,920
423,548
83,1277
406,1492
904,1443
986,1402
685,1713
1423,1906
798,1519
557,986
656,1764
734,1010
857,1354
1224,1818
224,1279
417,1033
642,1148
49,1750
666,1913
1786,1935
379,1385
62,1067
946,1867
1353,1848
848,932
429,1385
282,971
484,1291
275,1740
151,1783
1405,1487
479,566
114,1011
1775,1970
649,915
558,1736
555,1276
66,1783
1296,1811
1205,1267
966,1248
695,1252
938,1702
614,1726
37,184
477,735
653,1906
92,336
150,623
1814,1837
43,290
201,910
397,1224
1068,1914
1118,1197
77,998
20,1977
713,1861
1350,1967
810,1866
978,1630
1959,1987
420,958
40,778
1687,1711
492,556
555,620
354,447
90,609
1634,1708
13,1350
44,1838
245,943
1112,1897
1511,1799
839,1410
411,659
1019,1375
1619,1852
1777,1888
1291,1412
389,428
191,499
102,501
105,727
1053,1465
137,1347
1326,1705
325,746
1479,1799
785,1284
194,1814
1383,1641
6,1936
595,990
692,731
218,921
286,730
131,1583
594,849
21,1852
863,1431
287,1050
742,909
640,1370
198,1940
328,468
926,1863
638,1795
1168,1487
535,1107
133,1890
997,1844
263,728
624,1421
349,553
1334,1812
644,1984
118,756
129,1265
355,1158
606,755
820,1048
1643,1748
144,723
1132,1316
951,1730
883,891
72,1650
1761,1997
501,1204
484,1660
337,899
897,1504
219,1963
888,1278
1258,1601
276,478
469,688
20,965
990,1131
5,437
876,1740
39,569
954,1836
985,1452
478,917
1196,1552
1403,1948
307,1672
772,1024
1507,1516
260,341
364,587
778,1460
1781,1822
967,1158
1904,1990
985,1015
76,1798
876,1449
1303,1549
1734,1947
63,1589
1220,1434
307,1406
1537,1585
377,1175
239,1949
394,1522
400,865
1019,1175
70,1979
1276,1954
723,1234
36,398
814,1017
208,1577
511,1395
705,1707
1144,1734
1349,1688
1272,1628
1244,1668
452,762
34,1310
1091,1673
77,1844
243,567
26,1302
314,1031
441,1714
150,873
1193,1950
938,1517
1484,1621
174,846
379,1268
877,1512
585,1170
1236,1783
1010,1138
670,1294
264,1664
707,789
659,1875
1839,1879
924,1742
302,529
1285,1900
40,1288
543,980
311,999
206,1148
1107,1405
813,901
1429,1771
706,1172
223,1530
1522,1853
602,1524
294,1471
413,912
124,1505
243,378
622,1778
977,1101
53,799
1631,1795
221,1671
122,1279
479,1747
46,1359
61,1224
924,1734
209,351
1372,1590
1022,1286
1109,1955
1037,1176
125,1898
308,1623
498,1512
1177,1938
427,1820
204,970
1499,1540
279,1391
818,1168
699,1414
299,756
704,1387
512,878
541,972
1393,1774
249,1086
159,1919
360,666
1308,1488
1166,1360
11,1012
106,1358
1214,1482
537,572
547,1665
1550,1904
500,1865
275,1476
1014,1790
217,986
298,337
180,236
305,1596
237,1446
762,1395
1018,1706
332,767
167,1730
321,562
1053,1277
412,846
742,1320
1014,1045
1626,1834
260,1041
334,1615
515,759
37,132
1829,1996
717,960
3,1435
457,892
94,1897
871,1062
523,1871
617,865
204,1507
454,960
626,1352
397,949
566,1611
39,344
766,1794
703,1148
1148,1688
901,1412
778,1151
314,984
708,1517
123,1735
32,1413
417,1555
1318,1496
378,780
1661,1670
185,1287
553,1016
559,721
879,1173
139,1965
35,828
1102,1974
283,802
1522,1648
1578,1680
1207,1859
1474,1763
390,1503
1718,1870
565,1627
436,1061
1146,1761
189,1517
1125,1495
246,1015
1743,1995
112,1398
198,1858
41,871
531,667
82,1796
1633,1927
418,1820
177,1192
1694,1950
4,803
194,785
150,1404
118,1989
447,1925
106,1712
91,1370
621,1567
491,1052
611,1740
760,1516
1275,1840
488,1264
110,184
503,1113
311,1909
27,44
871,1343
1379,1416
529,1102
1134,1419
794,885
966,1578
704,1466
707,1073
267,800
507,1189
861,1979
406,552
