91,896
83,119
336,1508
1103,1207
977,1135
1223,1961
528,1697
1238,1884
1251,1947
307,1317
1430,1793
1466,1812
1084,1788
1105,1123
243,1709
992,1239
914,1176
481,1829
218,1688
583,718
121,1253
997,1673
263,1830
854,1987
474,1988
728,1258
217,916
47,1897
936,1664
1166,1228
1604,1758
860,1773
358,992
1849,1861
515,1677
22,1825
1277,1290
668,1714
977,1418
634,1442
211,1329
51,316
289,724
936,1898
1545,1733
432,612
1085,1986
508,1078
194,1910
714,1467
1076,1376
1129,1865
153,1334
264,1151
1377,1447
1630,1864
1117,1782
460,728
229,1457
627,696
594,1382
339,1740
131,1175
115,1641
341,1350
934,1921
1337,1917
81,1219
185,1012
352,906
887,1647
87,848
400,1133
68,836
388,1395
49,1649
379,1631
845,1678
1456,1785
348,1645
254,1402
89,1498
901,1156
862,1296
308,1078
455,1883
862,1126
358,686
1345,1546
479,706
1017,1138
205,1013
1394,1899
923,1255
142,1590
1434,1744
21,1515
630,1067
853,1823
707,1128
789,913
305,486
538,1759
109,663
111,246
14,1348
747,773
831,1762
1096,1908
118,1493
704,1512
819,1101
155,906
355,880
875,1717
73,1473
164,1227
827,1147
219,1870
322,1307
129,721
654,953
387,1200
196,1199
552,1523
978,1689
348,530
70,537
679,1237
755,810
9,1142
253,684
1102,1648
379,1103
173,1616
1668,1955
160,1936
448,1585
663,1162
1845,1857
822,1614
878,951
1043,1237
821,1420
477,1328
238,1677
12,1025
595,1554
1671,1748
77,1863
323,777
584,1980
680,1892
66,1044
1178,1382
384,1205
296,745
125,824
17,348
139,1890
105,735
917,1498
1099,1996
479,1978
18,1241
1358,1462
679,1102
430,1070
1258,1276
906,1743
574,776
212,1899
86,1860
242,1128
81,237
107,634
249,417
230,1315
119,1913
304,557
1011,1831
81,742
753,1746
1107,1937
270,1961
15,1553
208,883
309,835
11,1521
488,1161
194,1505
1108,1842
516,1036
300,1496
79,931
985,1006
1096,1675
324,462
134,1057
535,1633
701,1830
862,1262
97,839
670,749
829,1159
530,1978
25,1914
162,687
1525,1547
1015,1895
366,1259
477,1284
1216,1805
462,1850
36,568
371,1428
802,1420
550,814
795,1144
424,1618
621,1116
841,889
366,1377
18,641
1823,1986
728,832
341,1138
963,1441
169,912
869,1806
533,1919
1145,1475
527,1356
107,154
498,824
1142,1585
95,122
138,1289
21,55
1183,1433
682,1112
704,1945
944,1459
542,781
1378,1949
759,1977
503,1730
275,994
538,836
1289,1761
435,1459
473,1049
246,946
97,1753
717,1507
1098,1478
1102,1829
146,1296
625,911
95,1965
468,828
824,828
964,1639
165,809
431,1708
517,1721
778,1762
1740,1765
95,317
880,1659
28,1469
1506,1754
111,739
170,895
13,1053
1214,1889
1060,1467
799,1108
71,666
366,757
583,746
421,927
211,580
449,1701
320,769
71,1502
1147,1324
143,1098
483,967
1017,1708
154,1919
719,1858
377,1459
1484,1884
163,558
408,1907
365,1742
511,1033
276,1949
1305,1493
925,1511
33,1936
851,1321
100,1779
7,1217
662,1396
460,912
512,1478
345,1705
4,1113
326,1216
460,1446
485,488
82,848
783,1009
826,1169
368,538
420,627
1711,1800
352,544
187,1138
730,1577
258,1229
1633,1873
735,1562
77,1341
581,982
683,1723
552,710
949,1346
218,1745
815,1059
1033,1641
766,1943
283,1290
585,1282
797,1216
1004,1156
429,831
226,295
132,871
357,1168
323,691
465,1553
1296,1544
192,390
1226,1701
334,1742
140,1527
1470,1883
850,1675
788,1511
482,1608
159,1352
917,1738
1669,1869
932,1267
293,1153
53,1160
132,505
150,1049
502,925
980,1399
200,593
199,1509
526,1823
1626,1771
409,1783
359,1413
529,1891
160,1264
659,1625
1,356
1646,1726
859,1782
273,1370
390,1909
38,339
276,1275
1158,1343
956,1646
1130,1358
253,400
717,1851
3,320
115,317
391,1799
1090,1818
94,238
11,1140
1224,1472
93,1895
698,735
552,993
691,962
55,815
1941,1990
1000,1892
793,1425
447,981
605,1736
599,1755
1356,1600
849,1485
1284,1607
468,1069
449,1442
227,872
87,1285
27,1850
1376,1602
1854,1879
972,1910
563,1214
377,1104
861,1931
944,1118
1229,1533
13,1756
1465,1870
1298,1688
113,1461
48,1804
477,689
329,1557
158,1835
1101,1444
388,804
76,1636
1064,1923
548,1382
1313,1795
519,721
952,1128
1030,1994
599,1875
232,913
947,1419
1447,1528
853,1042
165,733
67,1419
1409,1663
1276,1385
221,355
1084,1332
167,437
957,1972
446,1636
598,1831
911,1150
237,605
1124,1743
961,1989
787,1163
1346,1778
667,1996
85,1061
186,1224
1610,1960
1712,1838
818,984
245,1649
314,841
253,1559
211,636
989,1607
116,156
130,1113
531,1171
916,1901
1444,1886
842,1831
0,1092
629,1821
1318,1716
1136,1475
317,374
140,1020
1456,1495
808,1979
934,1996
1243,1317
743,1297
77,1401
119,183
1975,1990
86,1969
1106,1791
171,1988
1751,1781
90,401
1423,1662
701,1371
61,381
89,1103
773,1240
904,1697
511,764
808,1328
1029,1046
1019,1315
51,1768
957,1970
299,867
452,636
1619,1848
731,819
820,1160
1291,1959
1371,1693
136,328
451,462
39,1229
716,1891
889,1292
419,1942
458,1169
31,1616
950,1347
81,1716
899,1542
1479,1708
604,874
303,781
753,1868
1162,1523
429,1707
385,885
183,1704
261,1208
697,1128
1401,1725
1374,1920
775,831
771,1579
829,1638
642,1904
10,1465
785,1087
621,1434
4,288
886,1549
512,1925
1089,1987
198,486
893,1837
71,299
710,1470
1001,1411
523,1743
453,682
866,993
790,1482
1359,1439
936,1306
92,626
515,1764
796,1975
1172,1272
669,758
867,1791
1024,1712
655,1163
375,816
342,1331
23,52
714,1357
1686,1698
669,1659
676,1462
618,1074
517,743
58,1338
610,1232
455,1791
453,1441
1236,1946
1111,1259
864,1992
121,409
87,1945
548,1917
1154,1282
30,1535
326,1038
667,1269
21,1243
283,838
799,1078
8,880
1408,1988
895,1052
833,970
709,1791
1377,1698
967,1072
135,701
577,1899
1126,1292
915,1460
1106,1890
719,1152
121,948
327,794
1704,1709
1233,1886
234,919
871,1295
392,659
319,932
93,514
32,1542
1139,1861
1138,1476
461,1984
391,617
194,227
33,374
787,1736
23,1811
1322,1865
496,1261
291,1607
560,1221
352,483
696,1792
864,1012
1320,1617
534,731
132,1462
122,1540
453,899
568,594
752,1954
578,1468
431,527
538,1839
952,1261
369,974
