1114,412
1114,179
1114,589
1114,850
1114,1315
1114,1316
1114,74
1114,1507
1114,1321
1114,1020
1114,524
1114,1328
1114,337
1114,859
1114,429
1114,807
1114,684
1114,685
1114,343
1114,1649
1114,345
1114,1650
1114,689
1114,1738
1114,1167
1114,861
1114,1656
1114,1266
1114,478
1114,931
1114,629
1114,134
1114,953
1114,1840
1114,117
1114,615
1114,1599
1114,603
1114,1794
1114,1295
1114,103
1114,640
1114,985
1114,1537
1114,97
1114,987
1114,1281
1114,879
1114,1184
1114,512
1114,1946
1114,481
1114,706
1114,1663
1114,1110
1114,228
1114,18
1114,1440
1114,385
1114,1066
1749,412
1749,179
1749,589
1749,850
1749,1315
1749,1316
1749,74
1749,1507
1749,1321
1749,1020
1749,524
1749,1328
1749,337
1749,859
1749,429
1749,807
1749,684
1749,685
1749,343
1749,1649
1749,345
1749,1650
1749,689
1749,1738
1749,1167
1749,861
1749,1656
1749,1266
1749,478
1749,931
1749,629
1749,134
1749,953
1749,1840
1749,117
1749,615
1749,1599
1749,603
1749,1794
1749,1295
1749,103
1749,640
1749,985
1749,1537
1749,97
1749,987
1749,1281
1749,879
1749,1184
1749,512
1749,1946
1749,481
1749,706
1749,1663
1749,1110
1749,228
1749,18
1749,1440
1749,385
1749,1066
1027,412
1027,179
1027,589
1027,850
1027,1315
1027,1316
1027,74
1027,1507
1027,1321
1027,1020
1027,524
1027,1328
1027,337
1027,859
1027,429
1027,807
1027,684
1027,685
1027,343
1027,1649
1027,345
1027,1650
1027,689
1027,1738
1027,1167
1027,861
1027,1656
1027,1266
1027,478
1027,931
1027,629
1027,134
1027,953
1027,1840
1027,117
1027,615
1027,1599
1027,603
1027,1794
1027,1295
1027,103
1027,640
1027,985
1027,1537
1027,97
1027,987
1027,1281
1027,879
1027,1184
1027,512
1027,1946
1027,481
1027,706
1027,1663
1027,1110
1027,228
1027,18
1027,1440
1027,385
1027,1066
649,412
649,179
649,589
649,850
649,1315
649,1316
649,74
649,1507
649,1321
649,1020
649,524
649,1328
649,337
649,859
649,429
649,807
649,684
649,685
649,343
649,1649
649,345
649,1650
649,689
649,1738
649,1167
649,861
649,1656
649,1266
649,931
649,629
649,134
649,953
649,1840
649,117
649,615
649,1599
649,603
649,1794
649,1295
649,103
649,640
649,985
649,1537
649,97
649,987
649,1281
649,879
649,1184
649,512
649,1946
649,481
649,706
649,1663
649,1110
649,228
649,18
649,1440
649,385
649,1066
1509,412
1509,179
1509,589
1509,850
1509,1315
1509,1316
1509,74
1509,1321
1509,1020
1509,524
1509,1328
1509,337
1509,859
1509,429
1509,807
1509,684
1509,685
1509,343
1509,1649
1509,345
1509,1650
1509,689
1509,1738
1509,1167
1509,861
1509,1656
1509,1266
1509,478
1509,931
1509,629
1509,134
1509,953
1509,1840
1509,117
1509,615
1509,1599
1509,603
1509,1794
1509,1295
1509,103
1509,640
1509,985
1509,1537
1509,97
1509,987
1509,1281
1509,879
1509,1184
1509,512
1509,1946
1509,481
1509,706
1509,1663
1509,1110
1509,228
1509,18
1509,1440
1509,385
1509,1066
1284,412
1284,179
1284,589
1284,850
1284,1315
1284,1316
1284,74
1284,1507
1284,1321
1284,1020
1284,524
1284,1328
1284,337
1284,859
1284,429
1284,807
1284,684
1284,685
1284,343
1284,1649
1284,345
1284,1650
1284,689
1284,1738
1284,1167
1284,861
1284,1656
1284,1266
1284,478
1284,931
1284,629
1284,134
1284,953
1284,1840
1284,117
1284,615
1284,1599
1284,603
1284,1794
1284,1295
1284,103
1284,640
1284,985
1284,1537
1284,97
1284,987
1284,1281
1284,879
1284,1184
1284,512
1284,1946
1284,481
1284,706
1284,1663
1284,1110
1284,228
1284,18
1284,1440
1284,385
1284,1066
1192,412
1192,179
1192,589
1192,850
1192,1315
1192,1316
1192,74
1192,1507
1192,1321
1192,1020
1192,524
1192,1328
1192,337
1192,859
1192,429
1192,807
1192,684
1192,685
1192,343
1192,1649
1192,345
1192,1650
1192,689
1192,1738
1192,1167
1192,861
1192,1656
1192,1266
1192,478
1192,931
1192,629
1192,134
1192,953
1192,1840
1192,117
1192,615
1192,1599
1192,603
1192,1794
1192,1295
1192,103
1192,640
1192,985
1192,1537
1192,97
1192,987
1192,1281
1192,879
1192,1184
1192,512
1192,1946
1192,481
1192,706
1192,1663
1192,1110
1192,228
1192,18
1192,1440
1192,385
1192,1066
1879,412
1879,179
1879,589
1879,850
1879,1315
1879,1316
1879,74
1879,1507
1879,1321
1879,1020
1879,524
1879,1328
1879,337
1879,859
1879,429
1879,807
1879,684
1879,685
1879,343
1879,1649
1879,345
1879,1650
1879,689
1879,1738
1879,1167
1879,861
1879,1656
1879,1266
1879,478
1879,931
1879,629
1879,134
1879,953
1879,1840
1879,117
1879,615
1879,1599
1879,603
1879,1794
1879,1295
1879,103
1879,640
1879,985
1879,1537
1879,97
1879,987
1879,1281
1879,879
1879,1184
1879,512
1879,1946
1879,481
1879,706
1879,1663
1879,1110
1879,228
1879,18
1879,1440
1879,385
1879,1066
1286,412
1286,179
1286,589
1286,850
1286,1315
1286,1316
1286,74
1286,1507
1286,1321
1286,1020
1286,524
1286,1328
1286,337
1286,859
1286,429
1286,807
1286,684
1286,685
1286,343
1286,1649
1286,345
1286,1650
1286,689
1286,1738
1286,1167
1286,861
1286,1656
1286,1266
1286,478
1286,931
1286,629
1286,134
1286,953
1286,1840
1286,117
1286,615
1286,1599
1286,603
1286,1794
1286,1295
1286,103
1286,640
1286,985
1286,1537
1286,97
1286,987
1286,1281
1286,879
1286,1184
1286,512
1286,1946
1286,481
1286,706
1286,1663
1286,1110
1286,228
1286,18
1286,1440
1286,385
1286,1066
1612,412
1612,179
1612,589
1612,850
1612,1315
1612,1316
1612,74
1612,1507
1612,1321
1612,1020
1612,524
1612,1328
1612,337
1612,859
1612,429
1612,807
1612,684
1612,685
1612,343
1612,1649
1612,345
1612,1650
1612,689
1612,1738
1612,1167
1612,861
1612,1656
1612,1266
