1999,948
1999,1646
1999,615
1999,1509
1999,311
1999,896
1999,1639
1999,592
1999,610
1999,1221
1999,1565
1999,1033
1999,150
1999,1508
1999,45
1999,580
1999,435
1999,1691
1999,753
1999,1849
1999,1760
1999,683
1999,1403
1999,851
1999,1790
1999,120
1999,50
1999,882
1999,410
1999,185
1999,1611
1999,1911
1999,1303
1999,60
1999,668
1999,1491
1999,1929
1999,1348
1999,707
1999,605
1999,269
1999,982
1999,874
1999,1853
1999,1153
1999,483
1999,1144
1999,1136
1999,530
1999,160
1999,1133
1999,254
1999,539
1999,175
1999,253
1999,447
1999,140
1999,1284
1999,710
1999,8
1749,948
1749,1646
1749,615
1749,1509
1749,311
1749,896
1749,1639
1749,592
1749,610
1749,1221
1749,1565
1749,1033
1749,150
1749,1508
1749,45
1749,580
1749,435
1749,1691
1749,753
1749,1849
1749,1760
1749,683
1749,1403
1749,851
1749,1790
1749,120
1749,50
1749,882
1749,410
1749,185
1749,1611
1749,1911
1749,1303
1749,60
1749,668
1749,1491
1749,1929
1749,1348
1749,707
1749,605
1749,269
1749,982
1749,874
1749,1853
1749,1153
1749,483
1749,1144
1749,1136
1749,530
1749,160
1749,1133
1749,254
1749,539
1749,175
1749,253
1749,447
1749,140
1749,1284
1749,710
1749,8
1750,948
1750,1646
1750,615
1750,1509
1750,311
1750,896
1750,1639
1750,592
1750,610
1750,1221
1750,1565
1750,1033
1750,150
1750,1508
1750,45
1750,580
1750,435
1750,1691
1750,753
1750,1849
1750,1760
1750,683
1750,1403
1750,851
1750,1790
1750,120
1750,50
1750,882
1750,410
1750,185
1750,1611
1750,1911
1750,1303
1750,60
1750,668
1750,1491
1750,1929
1750,1348
1750,707
1750,605
1750,269
1750,982
1750,874
1750,1853
1750,1153
1750,483
1750,1144
1750,1136
1750,530
1750,160
1750,1133
1750,254
1750,539
1750,175
1750,253
1750,447
1750,140
1750,1284
1750,710
1750,8
1402,948
1402,1646
1402,615
1402,1509
1402,311
1402,896
1402,1639
1402,592
1402,610
1402,1221
1402,1565
1402,1033
1402,150
1402,1508
1402,45
1402,580
1402,435
1402,1691
1402,753
1402,1849
1402,1760
1402,683
1402,1403
1402,851
1402,1790
1402,120
1402,50
1402,882
1402,410
1402,185
1402,1611
1402,1911
1402,1303
1402,60
1402,668
1402,1491
1402,1929
1402,1348
1402,707
1402,605
1402,269
1402,982
1402,874
1402,1853
1402,1153
1402,483
1402,1144
1402,1136
1402,530
1402,160
1402,1133
1402,254
1402,539
1402,175
1402,253
1402,447
1402,140
1402,1284
1402,710
1402,8
1029,948
1029,1646
1029,615
1029,1509
1029,311
1029,896
1029,1639
1029,592
1029,610
1029,1221
1029,1565
