1999,1755
1792,1470
1793,1060
272,384
1187,1554
1188,278
462,637
1837,1027
1841,1906
478,242
1850,732
628,502
1887,1060
1268,1366
643,1523
1892,1217
1896,795
323,502
1922,1733
1219,1366
1929,798
1578,556
1778,637
1673,1470
1082,732
214,113
1088,637
1639,850
1717,1598
1117,1543
1120,1366
1781,502
1123,1906
1747,502
1138,612
155,1217
1591,490
965,384
1586,205
1147,1135
1777,490
566,821
1313,1027
100,692
717,1400
360,1906
1970,1523
1992,81
1977,1348
37,1400
19,999
701,88
1973,278
1953,1523
1961,733
1360,81
694,1554
1982,502
1983,637
1986,692
1139,1470
1141,685
1359,113
1142,331
1143,733
1358,242
1149,556
1314,205
1353,1755
1150,205
1179,234
1178,1523
1176,1554
1173,195
1169,1523
1168,420
1167,1733
1347,1755
1349,1906
1166,278
1352,305
1162,733
1157,559
1153,535
1152,277
1137,133
1133,685
1127,637
1129,1598
1094,301
1365,331
1087,1348
1085,556
1368,637
1083,1729
1095,205
1081,1400
1079,195
1077,1598
1076,242
1074,181
1371,1906
1073,1060
1080,1554
1096,1470
1098,850
1099,242
1128,1135
1180,1554
1126,331
1125,1494
1122,81
1119,502
1361,1330
1113,1470
1111,305
1107,821
1106,305
1103,331
1102,1470
1101,1060
1363,305
1131,692
1181,81
1184,1750
1318,205
1284,133
1282,1470
1281,1750
1280,1400
1278,88
1277,1470
1276,301
1323,1217
1274,305
1332,587
1333,1554
1266,181
1334,1400
1265,637
1264,692
1285,305
1287,692
1288,195
1322,1682
1319,1027
1312,821
1310,195
1308,205
1320,205
1306,1729
1305,305
1259,821
1302,556
1321,1290
1300,1523
1298,277
1297,795
1293,81
1292,798
1289,1523
1301,502
1183,1400
1258,798
1253,1729
1210,195
1209,999
1203,1060
1339,1733
1202,490
1200,305
1340,1348
1198,1682
1193,331
1191,490
1190,420
1189,556
1343,277
1344,1750
1346,1470
1212,1400
1213,795
1216,798
1337,384
1250,637
1249,821
1245,637
1244,733
1242,133
1241,795
1240,1523
1256,1729
1239,1330
1234,999
1232,88
1226,1523
1222,420
1221,1348
1072,331
1336,612
1235,1682
1071,692
1026,195
1066,733
832,81
831,181
830,795
829,559
825,1523
820,1750
819,490
816,1348
814,1470
813,1755
809,234
807,556
803,1523
801,1027
800,587
796,692
792,1494
835,305
790,490
836,1135
841,205
872,1348
871,733
868,1598
867,850
866,502
863,81
861,81
860,275
859,277
855,850
853,1598
852,81
849,1217
848,1750
847,1470
844,637
843,556
839,999
876,692
786,1598
781,1554
742,685
740,502
737,1554
736,242
735,234
734,195
730,1523
728,795
727,502
726,1135
722,1729
718,795
715,1523
714,1755
711,1729
710,81
709,234
745,1330
784,1755
747,1060
752,535
779,795
777,331
776,685
775,556
774,81
770,587
769,1755
767,1348
766,1366
764,275
763,637
762,81
761,1027
758,301
757,999
755,275
753,795
748,556
1068,331
879,795
884,1598
1016,850
1014,277
1011,732
1010,1330
1008,798
1003,1135
1998,1554
998,1330
991,821
987,502
986,301
985,1523
984,1330
982,1135
980,502
979,1330
978,277
1019,1366
977,502
1020,733
1024,1733
1064,1366
1059,1750
1058,1470
1053,133
1052,205
1051,278
1047,1494
1045,1027
1044,850
1039,1729
1038,195
1037,1908
1036,1682
1034,242
1032,195
1372,1330
1025,559
1022,1554
880,463
976,502
972,205
922,1159
920,1400
919,692
911,1755
907,1330
905,1598
903,999
902,1523
901,1729
899,1523
897,637
895,1682
894,795
889,587
888,685
887,278
885,1733
924,275
974,732
925,1906
928,587
971,999
967,798
966,1523
962,301
959,733
957,278
956,637
955,1060
953,637
952,205
950,384
948,1598
946,88
943,502
942,1470
937,384
934,850
926,732
1373,637
1399,1135
1376,1554
1808,685
1807,1217
1805,384
1803,1733
1802,1060
1800,732
1794,535
1809,999
1790,195
1788,242
1786,205
1785,195
1784,685
1783,1135
1782,1470
1776,1755
1789,1217
1814,733
1817,1135
1818,242
1849,277
1847,1330
1846,234
1845,301
1844,1750
1842,798
1840,1494
1838,301
1835,205
1834,1135
1831,1217
1829,113
1828,612
1827,795
1826,1682
1824,502
1823,242
1774,1217
1773,850
1771,1060
1770,1750
1725,205
1723,733
1721,1217
1720,205
1718,205
1712,1330
1710,1523
1708,1523
1707,305
1706,692
1704,1159
1703,1523
1702,1554
1697,1755
1696,1366
1695,999
1694,637
1727,587
1852,490
1728,1330
1735,205
1768,1470
1767,795
1765,733
1764,795
1762,420
1761,1348
1759,1217
1758,535
1752,795
1751,502
1749,1060
1746,692
1745,821
1743,1400
1742,1494
1741,242
1737,637
1732,384
1856,1906
1857,305
1859,1523
1956,1470
1954,637
1952,732
1950,1027
1949,420
1948,556
1944,1543
1943,1755
1942,1523
1940,795
1939,535
1936,1523
1935,420
1933,81
1931,195
1930,1755
1928,732
1957,133
1927,502
1958,301
1963,420
1997,637
1996,999
1995,1330
1993,1217
1991,999
1989,205
1988,1598
1985,795
1984,88
1980,1554
1976,685
1975,181
1971,277
1969,133
1968,637
1967,205
1965,1523
1962,205
1691,1682
1924,1523
1921,556
1884,637
1883,1470
1882,587
1881,1400
1879,234
1878,587
1877,1470
1876,732
1872,1348
1871,1470
1870,685
1869,1470
1867,1598
1866,463
1863,278
1861,1290
1860,1523
1886,587
1923,850
1888,502
