1587,1776
1653,189
742,1165
1838,593
1992,1829
1865,318
1080,221
1997,1284
1305,396
1263,1284
403,221
1886,680
937,1776
432,839
431,1829
927,786
1688,1829
1879,1776
1877,185
1875,284
1873,786
914,593
1496,593
1693,702
640,1273
1315,570
1292,1705
1296,396
890,593
1699,483
1304,271
1309,593
1864,483
1701,842
1291,593
557,1610
1855,1610
1911,1568
1910,271
1215,1829
1908,1516
1217,922
621,570
140,483
141,1273
1536,185
143,1610
1535,32
147,1807
1531,702
171,845
1530,1581
153,845
1237,1284
968,922
156,396
443,310
963,310
1242,823
163,839
1247,1489
1526,221
1768,570
1524,265
1520,189
447,1776
227,230
1317,1829
1849,426
1371,823
1446,1489
1445,291
1444,196
1443,230
288,1581
811,1284
290,1456
1804,1284
809,845
1440,593
299,271
1389,680
1796,1165
309,1273
1393,1489
1785,206
1784,1568
320,1165
321,230
1419,603
324,1610
1404,396
1412,1165
770,593
766,1489
1409,1829
1369,341
1466,1807
279,291
719,823
1912,1694
1318,1568
234,436
1712,593
1714,310
1330,483
1715,185
1716,1581
863,842
390,905
1837,845
1836,527
855,221
1833,593
1831,291
853,189
852,1807
1457,1468
1453,1829
1350,1468
1452,922
1604,396
713,839
1727,185
1363,702
274,426
1733,206
1368,823
1214,436
1677,922
1962,786
1970,189
1577,189
1967,823
1966,230
1965,1610
1575,1807
496,527
1963,786
1960,291
1054,593
1637,1776
1639,1516
1957,230
1640,1379
1955,845
1952,823
1043,312
1950,483
1949,271
1946,284
1176,284
1067,1961
1034,1489
1629,1489
43,396
1996,291
1995,1273
1993,922
1596,1961
1613,1277
1989,312
1988,922
1987,593
1619,842
1093,786
1984,185
1140,1489
1982,206
1088,221
1143,527
1976,396
1627,271
508,905
561,845
1152,32
1972,189
1971,189
597,922
1767,426
112,230
1920,310
1187,823
460,310
1932,593
1549,483
1196,1829
1998,1961
1553,426
1207,1489
1931,483
1923,1273
1022,206
100,593
1548,265
461,1581
1019,1277
1542,839
1918,189
1929,426
113,593
1545,196
1934,922
1209,1568
1656,265
1210,310
1010,1568
1916,680
1532,189
711,1776
627,1705
1540,1489
1589,823
714,593
560,1776
716,839
1586,1961
717,1581
1533,570
1588,1610
722,284
718,221
553,823
1450,291
554,1776
1585,310
715,593
1592,845
1556,1273
1438,1339
1602,593
535,483
765,1284
1537,1284
1410,230
1601,1284
1416,922
1418,1277
539,426
753,221
541,426
751,291
1429,206
749,593
1595,527
1432,185
746,310
733,185
1436,593
629,318
548,528
737,341
738,839
1441,528
739,702
1435,680
743,845
545,185
744,1489
544,185
1433,1273
740,1377
736,905
1459,786
1547,559
589,922
644,291
1495,169
1494,527
1491,842
588,570
1499,310
587,230
1514,559
1482,1273
602,1489
583,593
1567,823
1481,426
1483,1377
1518,702
590,593
1559,842
1511,189
649,823
645,396
651,426
652,185
1506,570
664,230
596,1694
1555,1705
658,426
659,1277
595,786
662,1829
663,786
656,680
1479,922
681,527
682,1339
1463,845
1576,1807
1528,426
567,426
1462,593
1582,206
632,845
1583,1377
608,527
609,483
1458,786
563,842
706,291
562,32
1460,1474
1527,839
697,1165
607,559
1471,189
580,1829
688,593
1569,483
1525,922
689,593
578,593
606,1468
1539,593
1465,341
1464,284
576,528
695,1776
1572,1165
696,310
709,1829
619,845
1356,483
1408,845
1206,1516
1205,1339
1204,559
1194,528
1011,185
1191,1776
1190,593
1189,839
1188,291
1208,1776
1018,593
1021,221
1186,839
1025,1755
1184,310
1183,426
1028,436
1032,265
1033,230
1035,436
1020,396
994,206
993,291
992,1284
1260,593
1259,221
946,189
1258,1379
1256,527
1254,1776
956,1339
1240,396
1239,189
966,206
1238,1468
970,483
1236,680
1230,528
1226,189
1225,842
1222,230
1219,1489
984,396
1218,396
986,527
1177,1568
1264,1474
1037,842
1040,845
1079,1468
1081,559
1082,1273
1083,1961
1146,570
1145,1776
1091,527
1138,221
1137,221
1147,702
1096,1273
1101,1610
1132,922
1106,1807
1126,1961
1123,1776
1109,842
1111,206
1121,189
1120,702
