1999,1169
1731,745
83,1018
1459,176
1966,949
1443,1851
1440,323
1436,206
1906,1349
486,1349
1998,284
1416,176
1975,304
1388,1485
1054,1764
1078,1345
934,1764
930,1035
918,1682
1506,1349
723,1466
699,1764
1942,1169
1943,1602
1934,494
1931,439
1634,1764
47,134
1642,241
1645,1191
609,284
1665,534
1517,206
1676,1349
566,745
102,285
1950,439
1093,1764
984,206
1824,323
1985,1764
1171,1915
1835,1570
1889,1367
1846,1349
1994,1851
1859,1169
1849,134
1221,257
307,1915
1864,232
1200,969
1264,1169
1877,489
1213,1764
1664,1191
1663,1764
615,206
372,284
620,995
1686,1035
297,1314
1689,1851
1854,134
1690,378
559,969
558,534
289,1724
1684,1485
625,1191
1651,134
1592,257
1593,1764
710,1915
708,969
1873,134
1606,1345
1872,257
684,206
1610,1191
674,134
621,284
267,1061
1625,257
661,232
269,1485
656,1485
651,1018
275,949
1637,1191
1639,1714
1860,1169
552,478
670,1018
1697,1602
303,284
1717,285
456,154
358,134
1757,678
1761,285
1763,1798
1765,1851
438,1367
1769,1345
359,1345
431,1345
1775,969
426,741
1814,1602
1811,534
1791,1851
1795,1745
383,1466
381,1485
367,949
1800,1477
376,134
467,1764
545,134
468,1079
472,1485
1718,1570
1725,1314
368,1915
510,134
507,1061
505,741
316,1602
1732,969
1735,1570
1841,1123
495,134
1737,678
492,239
333,1851
1832,206
1589,949
491,1602
342,284
1739,741
1740,1018
481,1123
353,1803
728,1764
1560,1314
1582,969
1120,1485
1116,1169
1108,420
1101,949
1361,206
1088,1018
1086,378
1085,1764
1369,1724
1370,176
1067,1764
1375,969
1385,995
1387,1367
1047,196
1046,478
1041,969
1399,1834
1404,745
1408,969
1411,1345
1417,1803
1418,1191
1000,494
994,969
1124,1915
992,478
1127,678
1337,284
1258,1602
1246,741
1280,1764
1236,1191
1229,949
1290,1123
1295,995
1216,1602
1211,1345
1300,741
1302,1035
1203,1345
1199,1714
1307,196
1188,494
1183,1018
1311,439
1318,1314
1328,1682
1332,1485
1151,995
1149,1485
1333,285
1334,134
1335,176
1135,1834
732,1477
1426,1367
1445,995
1531,1915
826,1056
825,1169
824,969
1534,1169
1538,1724
1539,1314
815,1123
1541,1169
792,1437
790,232
1555,1851
784,1602
1874,478
1561,1349
771,257
770,1485
768,969
767,257
1569,134
757,134
1573,284
1576,134
742,1915
1579,949
836,1834
1433,1834
839,741
844,1764
1451,1851
1454,242
948,494
941,1915
937,969
931,1345
928,206
926,1477
1480,1061
1484,420
910,242
1488,678
1495,745
896,1602
1500,206
887,494
1509,1191
878,478
875,494
1512,1035
871,1851
1515,257
861,1915
857,494
846,439
842,1061
1876,323
1267,284
87,494
1968,678
1902,1803
1933,1345
76,239
1969,1191
187,1764
26,206
57,1764
188,242
1886,1764
1951,1764
1903,969
1972,678
1973,494
1974,745
36,439
63,439
132,1570
193,534
197,1191
1977,285
1946,1803
138,323
22,378
1978,1056
1981,1191
1896,1764
61,439
1940,1764
145,969
39,745
234,239
1930,1602
27,1061
228,949
1993,534
218,1367
1997,1018
1923,1035
1991,134
1920,745
1996,439
7,206
1883,489
1928,1803
90,1485
253,1056
213,1764
1917,284
1929,1602
1552,1079
800,206
103,1345
1547,439
803,1169
799,1764
1510,1367
880,1485
785,1349
1947,741
789,534
128,1061
884,494
1556,1437
100,1169
781,284
1557,206
1505,678
98,1169
776,1345
775,1035
1553,304
1546,969
1955,949
1511,1485
1523,1169
847,489
1519,534
845,1191
843,1764
864,323
841,1570
1953,1169
837,1798
866,1437
835,969
867,1714
107,489
806,439
1529,304
830,1035
827,241
869,741
1949,420
822,1367
122,285
819,1191
1957,1191
125,439
873,1602
874,1851
855,1035
808,1485
831,969
813,1602
759,1602
131,284
647,1466
1631,745
655,995
1628,242
660,134
663,1485
1635,284
160,969
669,1764
672,995
157,176
1616,1191
1614,494
681,1345
1623,1367
642,1764
637,678
1925,1570
1668,745
1667,241
177,969
610,1466
614,741
616,1345
1658,1602
173,678
1652,494
1648,1437
626,1485
627,439
1646,949
634,969
635,1745
1611,154
156,1714
155,995
693,1485
1581,1764
739,239
142,1035
743,1764
1577,176
140,206
1941,1485
758,134
97,206
762,1437
260,1764
1564,134
136,1035
1562,1915
772,284
736,1056
130,478
1939,1367
725,1191
1605,969
1604,1018
698,969
153,420
700,1079
